nc1-8_1_2,nc1-8_2_1,nc1-8_2_2,nc1-8_1_1,s10-12_1_1,s10-12_1_2,s10-12_2_1,s10-12_2_2,nc14_1_1,nc14_1_2,nc14_2_1,nc14_2_2,nc14.FED_1_1,nc14.FED_1_2,nc14.FED.rerun_1_1,nc14.FED.rerun_1_2,nc12.mitotic.FED_1_1,nc12.mitotic.FED_1_2,nc12.mitotic.FED.rerun_1_1,nc12.mitotic.FED.rerun_1_2
1.6903944611322756,0.4834892986390967,0.39346124149369743,0.9660192367758895,0.9447825957762612,1.0333652567861669,0.6552553844409412,0.7521806153583965,0.8505347251074252,1.0381351925032474,1.3236618265611273,0.4955468269959575,1.0510680233988774,1.0773027286189447,0.665357981871107,0.6342229937099193,1.682614085616486,1.9679665097792929,1.0750802684698533,1.2195607469650325
1.5106470580179636,0.4732551258494976,0.3483681834684575,0.9478448061876057,0.9198585032747508,1.023658450365379,0.6389070382093229,0.7438400471089256,0.8512370687851497,1.0513646386533386,1.3477905596063957,0.5221622029510812,1.1788363187965611,1.212671085795894,0.7502196863330124,0.7079849273734634,1.6414149627881622,1.8915862366409386,1.0514516905530435,1.1869014092410568
1.155101328252362,0.33485944546215235,0.2668081867891029,0.6790511919094542,0.930444725997801,0.9946519623104595,0.6413966967834145,0.7246583243331921,0.9621437754537875,1.1917026213749236,1.482888113216882,0.565867677569528,1.4187503043768803,1.4928227943847057,0.9061731161580658,0.8612866824211574,1.5290564338276644,1.7812816669572515,0.9744675145205144,1.106587437900694
1.8479808926411792,0.5301240164967885,0.4299589334815435,1.0587960238336376,0.955293182377122,1.0432166083704921,0.6627195036530098,0.7625837064166165,0.8619791373662915,1.0365095175254926,1.3215766608256618,0.49000955733484464,1.0066423040877193,1.0348573292078995,0.6386249720427126,0.6049491387322,1.621097703904972,1.885162639026013,1.0321952854712155,1.1757228872045895
0.7356685565391549,0.21797084457276955,0.16791783144591774,0.43446880543661615,0.9347492246200144,0.9636446531479572,0.634261843926377,0.7229294264282147,1.4728683496733423,1.5474128076010656,1.892455583448849,0.6559170896887533,2.500696155740176,2.6896403578723502,1.550944700705894,1.4746975357232321,0.3895330765559408,0.4719819162762569,0.2537351713724073,0.2885060692247052
1.3358776421400922,0.4118964701728204,0.3072377748390508,0.8304043484878828,0.916527585146309,1.0205367602854158,0.640722710158553,0.7378373970642313,0.8953363127357566,1.1150058089665624,1.425892274380598,0.5502106172421195,1.2994746099572938,1.3610224252250536,0.8302733848352623,0.7988527080364787,1.5556791136793529,1.8307151561775288,1.0044453572839522,1.1320515431856872
1.1318537067607148,0.3406975323716338,0.2598787309913915,0.6888903391262273,0.9162491817194289,1.0125659523679265,0.6282346050011651,0.7341150848863848,1.0459236565105328,1.2650885727069785,1.6401619111242558,0.6266459992906014,1.6348803255977538,1.7186654776857786,1.035211264069348,1.0055085210493138,1.228579666259286,1.412236024055961,0.7899520332337956,0.8846614151915201
0.8503783840125916,0.2462674654444448,0.19883045733193389,0.4982505660670135,0.9651952174398554,1.0228238716382956,0.6563819319767452,0.7426513999849144,1.2541450502847316,1.43899135307603,1.8030851314226788,0.6571467477959883,2.039419626662531,2.2034548597646073,1.3114279712796588,1.2903998265581058,0.7991711541678006,0.9293281766874846,0.5089428089387653,0.5837079994658283
1.518565646574506,0.4526804750233064,0.3520875259758197,0.9086844340616629,0.9486185943542959,1.0245737472292382,0.6563321670014473,0.7428449966070705,0.8320290160200776,1.0433778782447884,1.3230400237072466,0.49823608357906457,1.0661383497776753,1.1038748242069487,0.6804201648364574,0.6491129591818604,1.7595060370948898,2.0455322172905723,1.1236553716072974,1.270689487625768
1.6968818575062892,0.48237876226795645,0.39421683709576055,0.9630758263681863,0.9367648776819035,1.0193231991114675,0.6485733137009335,0.7453501699166278,0.8615645313940048,1.0234113128524676,1.305161289915559,0.489864277313984,1.061111860913542,1.0893070685367896,0.6702691743141717,0.6340707490758656,1.6972752923818366,1.9761284331503506,1.078899614921855,1.226371551580448
1.3919260609565882,0.3868794013517194,0.3199466842873506,0.7729967446935053,0.912540371864056,1.0049557124733424,0.6335108210048921,0.728461781205601,0.8946327126395998,1.0899867009349615,1.3900952136005678,0.5239703175246737,1.218469041192595,1.2561614365349272,0.7792512864394497,0.7351102187558867,1.6925830999531333,1.9653771716279298,1.0788579801539928,1.2242872428052265
1.572661680653667,0.4431024459739461,0.36234049057896633,0.8831448285604886,0.9304702667819894,1.0165109558302923,0.6439729893350805,0.7392123633430245,0.8721434272840698,1.0339785376734132,1.3161222914781345,0.4966818607666049,1.109323951925349,1.1410156919522656,0.7031211181329652,0.6706513519215344,1.7279836548337557,1.9917802556565596,1.099554574530402,1.246227262787496
